ID,时刻,wxd,气压高度,Height高度,航班ID,日期
66527,13:43:38,14.3,120,13,14878,20170123
66527,13:43:38,13,120,13,14878,20170123
66528,13:43:39,11.5,104,8,14878,20170123
66528,13:43:39,10.3,104,8,14878,20170123
66528,13:43:39,8.9,104,8,14878,20170123
66528,13:43:39,8,104,8,14878,20170123
66529,13:43:40,7.1,100,6,14878,20170123
66529,13:43:40,6.8,100,6,14878,20170123
66529,13:43:40,6.3,100,6,14878,20170123
66529,13:43:40,6.1,100,6,14878,20170123
66530,13:43:41,5.8,96,5,14878,20170123
66530,13:43:41,5.5,96,5,14878,20170123
66530,13:43:41,5.3,96,5,14878,20170123
66530,13:43:41,4.9,96,5,14878,20170123
66531,13:43:42,4.3,92,2,14878,20170123
66531,13:43:42,3.8,92,2,14878,20170123
66531,13:43:42,2.8,92,2,14878,20170123
66531,13:43:42,2.3,92,2,14878,20170123
66532,13:43:43,1.4,80,0,14878,20170123
66532,13:43:43,0.9,80,0,14878,20170123
66532,13:43:43,0,80,0,14878,20170123
66532,13:43:43,-0.4,80,0,14878,20170123
68910,16:13:08,519.6,568,423,14879,20170123
68910,16:13:08,517.1,568,423,14879,20170123
68910,16:13:08,509.8,568,423,14879,20170123
68910,16:13:08,499.8,568,423,14879,20170123
68911,16:13:09,499.5,560,415,14879,20170123
68911,16:13:09,499.3,560,415,14879,20170123
68911,16:13:09,499.4,560,415,14879,20170123
68911,16:13:09,497.4,560,415,14879,20170123
68912,16:13:10,492.3,540,395,14879,20170123
68912,16:13:10,490.3,540,395,14879,20170123
68912,16:13:10,490.6,540,395,14879,20170123
68912,16:13:10,486.5,540,395,14879,20170123
68913,16:13:11,480.8,532,387,14879,20170123
68913,16:13:11,478.4,532,387,14879,20170123
68913,16:13:11,477.5,532,387,14879,20170123
68913,16:13:11,472.6,532,387,14879,20170123
68914,16:13:12,469.9,524,379,14879,20170123
68914,16:13:12,466.6,524,379,14879,20170123
68914,16:13:12,462.4,524,379,14879,20170123
68914,16:13:12,460.9,524,379,14879,20170123
68915,16:13:13,455.8,512,367,14879,20170123
68915,16:13:13,454.3,512,367,14879,20170123
68915,16:13:13,453.5,512,367,14879,20170123
68915,16:13:13,451.1,512,367,14879,20170123
68916,16:13:14,446.8,496,351,14879,20170123
68916,16:13:14,445.9,496,351,14879,20170123
68916,16:13:14,439.1,496,351,14879,20170123
68916,16:13:14,435.9,496,351,14879,20170123
68917,16:13:15,432.4,488,343,14879,20170123
68917,16:13:15,429.4,488,343,14879,20170123
68917,16:13:15,428.6,488,343,14879,20170123
68917,16:13:15,429.5,488,343,14879,20170123
68918,16:13:16,424.8,480,335,14879,20170123
68918,16:13:16,421.8,480,335,14879,20170123
68918,16:13:16,417.5,480,335,14879,20170123
68918,16:13:16,414,480,335,14879,20170123
68919,16:13:17,414,468,323,14879,20170123
68919,16:13:17,406.3,468,323,14879,20170123
68919,16:13:17,406.1,468,323,14879,20170123
68919,16:13:17,404,468,323,14879,20170123
68920,16:13:18,399.9,452,307,14879,20170123
68920,16:13:18,396,452,307,14879,20170123
68920,16:13:18,392.5,452,307,14879,20170123
68920,16:13:18,390.3,452,307,14879,20170123
68921,16:13:19,387.3,440,295,14879,20170123
68921,16:13:19,385.4,440,295,14879,20170123
68921,16:13:19,385.6,440,295,14879,20170123
68921,16:13:19,383,440,295,14879,20170123
68922,16:13:20,374.5,432,287,14879,20170123
68922,16:13:20,362.4,432,287,14879,20170123
68922,16:13:20,326.8,432,287,14879,20170123
68922,16:13:20,280.8,432,287,14879,20170123
68923,16:13:21,264.9,420,275,14879,20170123
68923,16:13:21,259.3,420,275,14879,20170123
68923,16:13:21,335.4,420,275,14879,20170123
68923,16:13:21,338.9,420,275,14879,20170123
68924,16:13:22,350.1,400,255,14879,20170123
68924,16:13:22,344.8,400,255,14879,20170123
68924,16:13:22,350.5,400,255,14879,20170123
68924,16:13:22,349,400,255,14879,20170123
68925,16:13:23,346,392,247,14879,20170123
68925,16:13:23,343.6,392,247,14879,20170123
68925,16:13:23,335.4,392,247,14879,20170123
68925,16:13:23,332.6,392,247,14879,20170123
68926,16:13:24,321.6,384,239,14879,20170123
68926,16:13:24,317.8,384,239,14879,20170123
68926,16:13:24,313.5,384,239,14879,20170123
68926,16:13:24,311.4,384,239,14879,20170123
68927,16:13:25,303.6,372,227,14879,20170123
68927,16:13:25,302.4,372,227,14879,20170123
68927,16:13:25,293.6,372,227,14879,20170123
68927,16:13:25,289,372,227,14879,20170123
68928,16:13:26,281.4,356,211,14879,20170123
68928,16:13:26,277.8,356,211,14879,20170123
68928,16:13:26,271.8,356,211,14879,20170123
68928,16:13:26,268.4,356,211,14879,20170123
68929,16:13:27,262.3,348,203,14879,20170123
68929,16:13:27,257.5,348,203,14879,20170123
68929,16:13:27,251.6,348,203,14879,20170123
68929,16:13:27,247.5,348,203,14879,20170123
68930,16:13:28,241.8,340,195,14879,20170123
68930,16:13:28,236,340,195,14879,20170123
68930,16:13:28,231.6,340,195,14879,20170123
68930,16:13:28,226.9,340,195,14879,20170123
68931,16:13:29,221.8,332,187,14879,20170123
68931,16:13:29,216.8,332,187,14879,20170123
68931,16:13:29,212.4,332,187,14879,20170123
68931,16:13:29,206,332,187,14879,20170123
68932,16:13:30,203.8,312,167,14879,20170123
68932,16:13:30,196.1,312,167,14879,20170123
68932,16:13:30,192.8,312,167,14879,20170123
68932,16:13:30,185.6,312,167,14879,20170123
68933,16:13:31,182.3,304,159,14879,20170123
68933,16:13:31,174.3,304,159,14879,20170123
68933,16:13:31,169.8,304,159,14879,20170123
68933,16:13:31,163.5,304,159,14879,20170123
68934,16:13:32,153.6,292,147,14879,20170123
68934,16:13:32,151.6,292,147,14879,20170123
68934,16:13:32,147.8,292,147,14879,20170123
68934,16:13:32,144.4,292,147,14879,20170123
68935,16:13:33,140.3,284,139,14879,20170123
68935,16:13:33,138.6,284,139,14879,20170123
68935,16:13:33,132.8,284,139,14879,20170123
68935,16:13:33,130.5,284,139,14879,20170123
68936,16:13:34,125.5,264,119,14879,20170123
68936,16:13:34,124.5,264,119,14879,20170123
68936,16:13:34,119.5,264,119,14879,20170123
68936,16:13:34,119.3,264,119,14879,20170123
68937,16:13:35,113.3,252,107,14879,20170123
68937,16:13:35,112.8,252,107,14879,20170123
68937,16:13:35,106.6,252,107,14879,20170123
68937,16:13:35,102.4,252,107,14879,20170123
68938,16:13:36,101,244,99,14879,20170123
68938,16:13:36,99.8,244,99,14879,20170123
68938,16:13:36,95.6,244,99,14879,20170123
68938,16:13:36,94.1,244,99,14879,20170123
68939,16:13:37,88.4,236,91,14879,20170123
68939,16:13:37,86.9,236,91,14879,20170123
68939,16:13:37,82.4,236,91,14879,20170123
68939,16:13:37,80.3,236,91,14879,20170123
68940,16:13:38,77.3,216,70,14879,20170123
68940,16:13:38,74.4,216,70,14879,20170123
68940,16:13:38,71.8,216,70,14879,20170123
68940,16:13:38,69.9,216,70,14879,20170123
68941,16:13:39,66.8,208,60,14879,20170123
68941,16:13:39,64.8,208,60,14879,20170123
68941,16:13:39,63,208,60,14879,20170123
68941,16:13:39,60.1,208,60,14879,20170123
68942,16:13:40,57.6,200,50,14879,20170123
68942,16:13:40,55.4,200,50,14879,20170123
68942,16:13:40,53.9,200,50,14879,20170123
68942,16:13:40,49.9,200,50,14879,20170123
68943,16:13:41,47.1,188,40,14879,20170123
68943,16:13:41,45,188,40,14879,20170123
68943,16:13:41,41.9,188,40,14879,20170123
68943,16:13:41,40.4,188,40,14879,20170123
68944,16:13:42,37.4,172,31,14879,20170123
68944,16:13:42,35.4,172,31,14879,20170123
68944,16:13:42,32.9,172,31,14879,20170123
68944,16:13:42,31.3,172,31,14879,20170123
68945,16:13:43,28.6,160,23,14879,20170123
68945,16:13:43,27.1,160,23,14879,20170123
68945,16:13:43,24.4,160,23,14879,20170123
68945,16:13:43,22.5,160,23,14879,20170123
68946,16:13:44,20.1,152,15,14879,20170123
68946,16:13:44,19,152,15,14879,20170123
68946,16:13:44,16.6,152,15,14879,20170123
68946,16:13:44,15.4,152,15,14879,20170123
68947,16:13:45,13.5,144,9,14879,20170123
68947,16:13:45,11.9,144,9,14879,20170123
68947,16:13:45,9.8,144,9,14879,20170123
68947,16:13:45,8.8,144,9,14879,20170123
68948,16:13:46,6.5,116,2,14879,20170123
68948,16:13:46,4.9,116,2,14879,20170123
68948,16:13:46,3.1,116,2,14879,20170123
68948,16:13:46,1.8,116,2,14879,20170123
68949,16:13:47,0,112,0,14879,20170123
68949,16:13:47,-0.9,112,0,14879,20170123
68949,16:13:47,-1.9,112,0,14879,20170123
68949,16:13:47,-1.9,112,0,14879,20170123
71118,2:53:32,500.3,616,518,14880,20170124
71118,2:53:32,498.6,616,518,14880,20170124
71118,2:53:32,496.5,616,518,14880,20170124
71118,2:53:32,501.4,616,518,14880,20170124
71119,2:53:33,492.6,608,510,14880,20170124
71119,2:53:33,488.4,608,510,14880,20170124
71119,2:53:33,484.4,608,510,14880,20170124
71119,2:53:33,484,608,510,14880,20170124
71120,2:53:34,478.9,600,502,14880,20170124
71120,2:53:34,476.3,600,502,14880,20170124
71120,2:53:34,473.4,600,502,14880,20170124
71120,2:53:34,471.1,600,502,14880,20170124
71121,2:53:35,468.6,584,486,14880,20170124
71121,2:53:35,466.3,584,486,14880,20170124
71121,2:53:35,463,584,486,14880,20170124
71121,2:53:35,458.3,584,486,14880,20170124
71122,2:53:36,455.3,572,474,14880,20170124
71122,2:53:36,453,572,474,14880,20170124
71122,2:53:36,453.4,572,474,14880,20170124
71122,2:53:36,453.8,572,474,14880,20170124
71123,2:53:37,455,564,466,14880,20170124
71123,2:53:37,452.9,564,466,14880,20170124
71123,2:53:37,453.3,564,466,14880,20170124
71123,2:53:37,444.1,564,466,14880,20170124
71124,2:53:38,437.3,556,458,14880,20170124
71124,2:53:38,424,556,458,14880,20170124
71124,2:53:38,405.8,556,458,14880,20170124
71124,2:53:38,405.3,556,458,14880,20170124
71125,2:53:39,409.8,536,438,14880,20170124
71125,2:53:39,410,536,438,14880,20170124
71125,2:53:39,409,536,438,14880,20170124
71125,2:53:39,400.6,536,438,14880,20170124
71126,2:53:40,402.9,528,430,14880,20170124
71126,2:53:40,402.8,528,430,14880,20170124
71126,2:53:40,402.4,528,430,14880,20170124
71126,2:53:40,399,528,430,14880,20170124
71127,2:53:41,390.8,516,418,14880,20170124
71127,2:53:41,386.5,516,418,14880,20170124
71127,2:53:41,380.1,516,418,14880,20170124
71127,2:53:41,378.3,516,418,14880,20170124
71128,2:53:42,374.1,508,410,14880,20170124
71128,2:53:42,376.5,508,410,14880,20170124
71128,2:53:42,369.1,508,410,14880,20170124
71128,2:53:42,365.6,508,410,14880,20170124
71129,2:53:43,360.6,484,386,14880,20170124
71129,2:53:43,356,484,386,14880,20170124
71129,2:53:43,353.3,484,386,14880,20170124
71129,2:53:43,352.3,484,386,14880,20170124
71130,2:53:44,349,476,378,14880,20170124
71130,2:53:44,344.8,476,378,14880,20170124
71130,2:53:44,339.1,476,378,14880,20170124
71130,2:53:44,332.6,476,378,14880,20170124
71131,2:53:45,331,464,366,14880,20170124
71131,2:53:45,328.1,464,366,14880,20170124
71131,2:53:45,324.5,464,366,14880,20170124
71131,2:53:45,321.5,464,366,14880,20170124
71132,2:53:46,317.5,456,358,14880,20170124
71132,2:53:46,310.5,456,358,14880,20170124
71132,2:53:46,304.8,456,358,14880,20170124
71132,2:53:46,300.9,456,358,14880,20170124
71133,2:53:47,298.9,436,338,14880,20170124
71133,2:53:47,296.4,436,338,14880,20170124
71133,2:53:47,292.8,436,338,14880,20170124
71133,2:53:47,302.1,436,338,14880,20170124
71134,2:53:48,303.3,428,330,14880,20170124
71134,2:53:48,301.1,428,330,14880,20170124
71134,2:53:48,305,428,330,14880,20170124
71134,2:53:48,300.9,428,330,14880,20170124
71135,2:53:49,292,420,322,14880,20170124
71135,2:53:49,288.9,420,322,14880,20170124
71135,2:53:49,296.1,420,322,14880,20170124
71135,2:53:49,293,420,322,14880,20170124
71136,2:53:50,283.4,412,314,14880,20170124
71136,2:53:50,270.3,412,314,14880,20170124
71136,2:53:50,267.9,412,314,14880,20170124
71136,2:53:50,269.1,412,314,14880,20170124
71137,2:53:51,283.3,392,294,14880,20170124
71137,2:53:51,285.5,392,294,14880,20170124
71137,2:53:51,276.9,392,294,14880,20170124
71137,2:53:51,270.6,392,294,14880,20170124
71138,2:53:52,263.1,384,286,14880,20170124
71138,2:53:52,253.6,384,286,14880,20170124
71138,2:53:52,258.1,384,286,14880,20170124
71138,2:53:52,264.5,384,286,14880,20170124
71139,2:53:53,262.6,372,274,14880,20170124
71139,2:53:53,259.1,372,274,14880,20170124
71139,2:53:53,254.6,372,274,14880,20170124
71139,2:53:53,251.1,372,274,14880,20170124
71140,2:53:54,248,360,262,14880,20170124
71140,2:53:54,245.3,360,262,14880,20170124
71140,2:53:54,242,360,262,14880,20170124
71140,2:53:54,238.3,360,262,14880,20170124
71141,2:53:55,236.9,344,246,14880,20170124
71141,2:53:55,235.1,344,246,14880,20170124
71141,2:53:55,231.6,344,246,14880,20170124
71141,2:53:55,228.6,344,246,14880,20170124
71142,2:53:56,229.5,336,238,14880,20170124
71142,2:53:56,226.9,336,238,14880,20170124
71142,2:53:56,223.1,336,238,14880,20170124
71142,2:53:56,220.3,336,238,14880,20170124
71143,2:53:57,216,324,226,14880,20170124
71143,2:53:57,219.1,324,226,14880,20170124
71143,2:53:57,217.4,324,226,14880,20170124
71143,2:53:57,215.9,324,226,14880,20170124
71144,2:53:58,211.9,316,218,14880,20170124
71144,2:53:58,206.8,316,218,14880,20170124
71144,2:53:58,205.4,316,218,14880,20170124
71144,2:53:58,203.6,316,218,14880,20170124
71145,2:53:59,203,300,202,14880,20170124
71145,2:53:59,199.9,300,202,14880,20170124
71145,2:53:59,194.5,300,202,14880,20170124
71145,2:53:59,193,300,202,14880,20170124
71146,2:54:00,188.3,288,190,14880,20170124
71146,2:54:00,186.8,288,190,14880,20170124
71146,2:54:00,181.5,288,190,14880,20170124
71146,2:54:00,181.5,288,190,14880,20170124
71147,2:54:01,173.5,276,178,14880,20170124
71147,2:54:01,173.3,276,178,14880,20170124
71147,2:54:01,167.5,276,178,14880,20170124
71147,2:54:01,169.6,276,178,14880,20170124
71148,2:54:02,160.9,268,170,14880,20170124
71148,2:54:02,158.9,268,170,14880,20170124
71148,2:54:02,153.5,268,170,14880,20170124
71148,2:54:02,152,268,170,14880,20170124
71149,2:54:03,145.9,244,146,14880,20170124
71149,2:54:03,144.8,244,146,14880,20170124
71149,2:54:03,139.1,244,146,14880,20170124
71149,2:54:03,138.6,244,146,14880,20170124
71150,2:54:04,134.5,236,138,14880,20170124
71150,2:54:04,131.6,236,138,14880,20170124
71150,2:54:04,130.5,236,138,14880,20170124
71150,2:54:04,129.3,236,138,14880,20170124
71151,2:54:05,126.6,228,130,14880,20170124
71151,2:54:05,124.5,228,130,14880,20170124
71151,2:54:05,122.9,228,130,14880,20170124
71151,2:54:05,119.1,228,130,14880,20170124
71152,2:54:06,115.9,220,122,14880,20170124
71152,2:54:06,113.1,220,122,14880,20170124
71152,2:54:06,112.3,220,122,14880,20170124
71152,2:54:06,107,220,122,14880,20170124
71153,2:54:07,105.3,200,102,14880,20170124
71153,2:54:07,99.8,200,102,14880,20170124
71153,2:54:07,94.4,200,102,14880,20170124
71153,2:54:07,95,200,102,14880,20170124
71154,2:54:08,91.6,188,90,14880,20170124
71154,2:54:08,88.8,188,90,14880,20170124
71154,2:54:08,84.1,188,90,14880,20170124
71154,2:54:08,80.6,188,90,14880,20170124
71155,2:54:09,77.5,180,68,14880,20170124
71155,2:54:09,74.8,180,68,14880,20170124
71155,2:54:09,70,180,68,14880,20170124
71155,2:54:09,67.5,180,68,14880,20170124
71156,2:54:10,62.8,168,55,14880,20170124
71156,2:54:10,61.4,168,55,14880,20170124
71156,2:54:10,55.5,168,55,14880,20170124
71156,2:54:10,55.1,168,55,14880,20170124
71157,2:54:11,49.4,148,40,14880,20170124
71157,2:54:11,48.1,148,40,14880,20170124
71157,2:54:11,42.4,148,40,14880,20170124
71157,2:54:11,40.4,148,40,14880,20170124
71158,2:54:12,37,132,30,14880,20170124
71158,2:54:12,34.8,132,30,14880,20170124
71158,2:54:12,32.1,132,30,14880,20170124
71158,2:54:12,30,132,30,14880,20170124
71159,2:54:13,27.1,124,21,14880,20170124
71159,2:54:13,25.5,124,21,14880,20170124
71159,2:54:13,22.6,124,21,14880,20170124
71159,2:54:13,20.8,124,21,14880,20170124
71160,2:54:14,18.6,116,14,14880,20170124
71160,2:54:14,17.1,116,14,14880,20170124
71160,2:54:14,15.1,116,14,14880,20170124
71160,2:54:14,13.9,116,14,14880,20170124
71161,2:54:15,11.8,92,8,14880,20170124
71161,2:54:15,10.5,92,8,14880,20170124
71161,2:54:15,8.6,92,8,14880,20170124
71161,2:54:15,7.8,92,8,14880,20170124
71162,2:54:16,6.1,88,3,14880,20170124
71162,2:54:16,5.4,88,3,14880,20170124
71162,2:54:16,4,88,3,14880,20170124
71162,2:54:16,3.1,88,3,14880,20170124
71163,2:54:17,1.8,80,-1,14880,20170124
71163,2:54:17,1,80,-1,14880,20170124
71163,2:54:17,-0.1,80,-1,14880,20170124
71163,2:54:17,-0.6,80,-1,14880,20170124
74284,5:33:54,503.4,560,527,14881,20170124
74284,5:33:54,474.5,560,527,14881,20170124
74284,5:33:54,465.4,560,527,14881,20170124
74284,5:33:54,461.6,560,527,14881,20170124
74285,5:33:55,460.5,540,507,14881,20170124
74285,5:33:55,466.8,540,507,14881,20170124
74285,5:33:55,461.6,540,507,14881,20170124
74285,5:33:55,470.1,540,507,14881,20170124
74286,5:33:56,479.5,528,495,14881,20170124
74286,5:33:56,470.4,528,495,14881,20170124
74286,5:33:56,465.9,528,495,14881,20170124
74286,5:33:56,459.9,528,495,14881,20170124
74287,5:33:57,449.8,520,487,14881,20170124
74287,5:33:57,454.3,520,487,14881,20170124
74287,5:33:57,459.3,520,487,14881,20170124
74287,5:33:57,450.5,520,487,14881,20170124
74288,5:33:58,449.5,512,479,14881,20170124
74288,5:33:58,423,512,479,14881,20170124
74288,5:33:58,445.1,512,479,14881,20170124
74288,5:33:58,447.9,512,479,14881,20170124
74289,5:33:59,445,492,459,14881,20170124
74289,5:33:59,444.8,492,459,14881,20170124
74289,5:33:59,435.5,492,459,14881,20170124
74289,5:33:59,432,492,459,14881,20170124
74290,5:34:00,400.8,484,451,14881,20170124
74290,5:34:00,385.3,484,451,14881,20170124
74290,5:34:00,416.8,484,451,14881,20170124
74290,5:34:00,421,484,451,14881,20170124
74291,5:34:01,420.6,472,439,14881,20170124
74291,5:34:01,418.8,472,439,14881,20170124
74291,5:34:01,413.6,472,439,14881,20170124
74291,5:34:01,412.9,472,439,14881,20170124
74292,5:34:02,409.3,460,427,14881,20170124
74292,5:34:02,405.5,460,427,14881,20170124
74292,5:34:02,395.3,460,427,14881,20170124
74292,5:34:02,388.1,460,427,14881,20170124
74293,5:34:03,392.4,444,411,14881,20170124
74293,5:34:03,395.5,444,411,14881,20170124
74293,5:34:03,396.3,444,411,14881,20170124
74293,5:34:03,393.4,444,411,14881,20170124
74294,5:34:04,388.3,436,403,14881,20170124
74294,5:34:04,377.5,436,403,14881,20170124
74294,5:34:04,366.4,436,403,14881,20170124
74294,5:34:04,369.4,436,403,14881,20170124
74295,5:34:05,378.1,424,391,14881,20170124
74295,5:34:05,383.6,424,391,14881,20170124
74295,5:34:05,388,424,391,14881,20170124
74295,5:34:05,374.9,424,391,14881,20170124
74296,5:34:06,354.3,412,379,14881,20170124
74296,5:34:06,350.6,412,379,14881,20170124
74296,5:34:06,352,412,379,14881,20170124
74296,5:34:06,350,412,379,14881,20170124
74297,5:34:07,325.1,396,363,14881,20170124
74297,5:34:07,322.8,396,363,14881,20170124
74297,5:34:07,337,396,363,14881,20170124
74297,5:34:07,339.4,396,363,14881,20170124
74298,5:34:08,330.5,388,355,14881,20170124
74298,5:34:08,333.3,388,355,14881,20170124
74298,5:34:08,343.4,388,355,14881,20170124
74298,5:34:08,337.9,388,355,14881,20170124
74299,5:34:09,317.1,384,351,14881,20170124
74299,5:34:09,314.4,384,351,14881,20170124
74299,5:34:09,312.8,384,351,14881,20170124
74299,5:34:09,323.8,384,351,14881,20170124
74300,5:34:10,302.4,372,339,14881,20170124
74300,5:34:10,297.8,372,339,14881,20170124
74300,5:34:10,313,372,339,14881,20170124
74300,5:34:10,321.9,372,339,14881,20170124
74301,5:34:11,308.1,352,319,14881,20170124
74301,5:34:11,309.1,352,319,14881,20170124
74301,5:34:11,308.5,352,319,14881,20170124
74301,5:34:11,305.9,352,319,14881,20170124
74302,5:34:12,303.9,340,307,14881,20170124
74302,5:34:12,304.4,340,307,14881,20170124
74302,5:34:12,299.5,340,307,14881,20170124
74302,5:34:12,294.5,340,307,14881,20170124
74303,5:34:13,291.8,328,295,14881,20170124
74303,5:34:13,290.5,328,295,14881,20170124
74303,5:34:13,287.5,328,295,14881,20170124
74303,5:34:13,287.5,328,295,14881,20170124
74304,5:34:14,283.6,316,283,14881,20170124
74304,5:34:14,273,316,283,14881,20170124
74304,5:34:14,265.4,316,283,14881,20170124
74304,5:34:14,258.4,316,283,14881,20170124
74305,5:34:15,255.3,292,259,14881,20170124
74305,5:34:15,253.3,292,259,14881,20170124
74305,5:34:15,245.5,292,259,14881,20170124
74305,5:34:15,248.9,292,259,14881,20170124
74306,5:34:16,247.1,280,247,14881,20170124
74306,5:34:16,233.1,280,247,14881,20170124
74306,5:34:16,226.6,280,247,14881,20170124
74306,5:34:16,228.6,280,247,14881,20170124
74307,5:34:17,226.6,268,235,14881,20170124
74307,5:34:17,208,268,235,14881,20170124
74307,5:34:17,197.6,268,235,14881,20170124
74307,5:34:17,211,268,235,14881,20170124
74308,5:34:18,211,256,223,14881,20170124
74308,5:34:18,198.4,256,223,14881,20170124
74308,5:34:18,178.8,256,223,14881,20170124
74308,5:34:18,176.8,256,223,14881,20170124
74309,5:34:19,197.3,236,203,14881,20170124
74309,5:34:19,197.3,236,203,14881,20170124
74309,5:34:19,189.4,236,203,14881,20170124
74309,5:34:19,183.8,236,203,14881,20170124
74310,5:34:20,182.8,224,191,14881,20170124
74310,5:34:20,184.1,224,191,14881,20170124
74310,5:34:20,178.4,224,191,14881,20170124
